timestamp, power.draw [W]
2025/02/16 20:22:11.146, 61.28 W
2025/02/16 20:22:11.156, 61.28 W
2025/02/16 20:22:11.166, 61.28 W
2025/02/16 20:22:11.176, 61.28 W
2025/02/16 20:22:11.186, 61.28 W
2025/02/16 20:22:11.197, 61.28 W
2025/02/16 20:22:11.207, 61.28 W
2025/02/16 20:22:11.217, 61.28 W
2025/02/16 20:22:11.227, 61.28 W
2025/02/16 20:22:11.237, 61.28 W
2025/02/16 20:22:11.247, 61.28 W
2025/02/16 20:22:11.257, 61.28 W
2025/02/16 20:22:11.267, 61.28 W
2025/02/16 20:22:11.277, 61.28 W
2025/02/16 20:22:11.287, 61.28 W
2025/02/16 20:22:11.297, 60.99 W
2025/02/16 20:22:11.307, 60.99 W
2025/02/16 20:22:11.317, 60.99 W
2025/02/16 20:22:11.328, 60.99 W
2025/02/16 20:22:11.338, 60.99 W
2025/02/16 20:22:11.348, 60.99 W
2025/02/16 20:22:11.358, 60.99 W
2025/02/16 20:22:11.368, 60.99 W
2025/02/16 20:22:11.378, 60.99 W
2025/02/16 20:22:11.388, 60.99 W
2025/02/16 20:22:11.398, 61.28 W
2025/02/16 20:22:11.408, 61.28 W
2025/02/16 20:22:11.418, 61.28 W
2025/02/16 20:22:11.428, 61.28 W
2025/02/16 20:22:11.438, 61.28 W
2025/02/16 20:22:11.448, 61.28 W
2025/02/16 20:22:11.458, 61.28 W
2025/02/16 20:22:11.469, 61.28 W
2025/02/16 20:22:11.479, 61.28 W
2025/02/16 20:22:11.489, 61.28 W
2025/02/16 20:22:11.499, 61.28 W
2025/02/16 20:22:11.509, 61.28 W
2025/02/16 20:22:11.519, 61.28 W
2025/02/16 20:22:11.529, 61.28 W
2025/02/16 20:22:11.539, 61.28 W
2025/02/16 20:22:11.549, 61.28 W
2025/02/16 20:22:11.559, 61.28 W
2025/02/16 20:22:11.569, 61.28 W
2025/02/16 20:22:11.579, 61.28 W
2025/02/16 20:22:11.589, 61.28 W
2025/02/16 20:22:11.599, 61.28 W
2025/02/16 20:22:11.610, 61.28 W
2025/02/16 20:22:11.620, 61.35 W
2025/02/16 20:22:11.630, 61.35 W
2025/02/16 20:22:11.640, 61.35 W
2025/02/16 20:22:11.650, 61.35 W
2025/02/16 20:22:11.660, 61.35 W
2025/02/16 20:22:11.670, 61.35 W
2025/02/16 20:22:11.680, 61.35 W
2025/02/16 20:22:11.690, 61.35 W
2025/02/16 20:22:11.700, 60.99 W
2025/02/16 20:22:11.710, 60.99 W
2025/02/16 20:22:11.720, 60.99 W
2025/02/16 20:22:11.730, 60.99 W
2025/02/16 20:22:11.740, 60.99 W
2025/02/16 20:22:11.751, 60.99 W
2025/02/16 20:22:11.761, 60.99 W
2025/02/16 20:22:11.771, 60.99 W
2025/02/16 20:22:11.781, 60.99 W
2025/02/16 20:22:11.791, 60.99 W
2025/02/16 20:22:11.801, 60.99 W
2025/02/16 20:22:11.811, 60.99 W
2025/02/16 20:22:11.821, 60.99 W
2025/02/16 20:22:11.831, 61.28 W
2025/02/16 20:22:11.841, 61.28 W
2025/02/16 20:22:11.851, 61.28 W
2025/02/16 20:22:11.861, 61.28 W
2025/02/16 20:22:11.871, 61.28 W
2025/02/16 20:22:11.881, 61.28 W
2025/02/16 20:22:11.892, 61.28 W
