timestamp, power.draw [W]
2025/02/16 15:57:31.207, 63.04 W
2025/02/16 15:57:31.217, 63.04 W
2025/02/16 15:57:31.227, 63.04 W
2025/02/16 15:57:31.237, 63.04 W
2025/02/16 15:57:31.247, 63.04 W
2025/02/16 15:57:31.257, 63.04 W
2025/02/16 15:57:31.267, 63.04 W
2025/02/16 15:57:31.278, 63.04 W
2025/02/16 15:57:31.288, 63.04 W
2025/02/16 15:57:31.298, 63.04 W
2025/02/16 15:57:31.308, 63.04 W
2025/02/16 15:57:31.318, 63.04 W
2025/02/16 15:57:31.328, 63.04 W
2025/02/16 15:57:31.338, 63.04 W
2025/02/16 15:57:31.348, 63.04 W
2025/02/16 15:57:31.358, 63.04 W
2025/02/16 15:57:31.368, 63.04 W
2025/02/16 15:57:31.378, 63.04 W
2025/02/16 15:57:31.388, 63.04 W
2025/02/16 15:57:31.398, 63.04 W
2025/02/16 15:57:31.408, 63.04 W
2025/02/16 15:57:31.418, 63.04 W
2025/02/16 15:57:31.429, 63.04 W
2025/02/16 15:57:31.439, 63.04 W
2025/02/16 15:57:31.449, 63.04 W
2025/02/16 15:57:31.459, 63.04 W
2025/02/16 15:57:31.469, 63.04 W
2025/02/16 15:57:31.479, 63.04 W
2025/02/16 15:57:31.489, 63.04 W
2025/02/16 15:57:31.499, 63.04 W
2025/02/16 15:57:31.509, 63.04 W
2025/02/16 15:57:31.519, 63.04 W
2025/02/16 15:57:31.529, 63.04 W
2025/02/16 15:57:31.539, 63.04 W
2025/02/16 15:57:31.549, 63.04 W
2025/02/16 15:57:31.559, 63.04 W
2025/02/16 15:57:31.569, 63.04 W
2025/02/16 15:57:31.580, 63.04 W
2025/02/16 15:57:31.590, 63.04 W
2025/02/16 15:57:31.600, 63.26 W
2025/02/16 15:57:31.610, 63.26 W
2025/02/16 15:57:31.620, 63.26 W
2025/02/16 15:57:31.630, 63.26 W
2025/02/16 15:57:31.640, 63.26 W
2025/02/16 15:57:31.650, 63.26 W
2025/02/16 15:57:31.660, 63.26 W
2025/02/16 15:57:31.670, 63.26 W
2025/02/16 15:57:31.680, 63.26 W
2025/02/16 15:57:31.690, 63.26 W
2025/02/16 15:57:31.700, 63.04 W
2025/02/16 15:57:31.710, 63.04 W
2025/02/16 15:57:31.721, 63.04 W
2025/02/16 15:57:31.731, 63.04 W
2025/02/16 15:57:31.741, 63.04 W
2025/02/16 15:57:31.751, 63.04 W
2025/02/16 15:57:31.761, 63.04 W
2025/02/16 15:57:31.771, 63.04 W
2025/02/16 15:57:31.781, 63.04 W
2025/02/16 15:57:31.791, 63.04 W
2025/02/16 15:57:31.801, 63.04 W
2025/02/16 15:57:31.811, 63.04 W
2025/02/16 15:57:31.821, 63.04 W
2025/02/16 15:57:31.831, 63.04 W
2025/02/16 15:57:31.841, 63.04 W
2025/02/16 15:57:31.851, 63.04 W
2025/02/16 15:57:31.861, 63.04 W
2025/02/16 15:57:31.871, 63.04 W
2025/02/16 15:57:31.882, 63.04 W
2025/02/16 15:57:31.892, 63.04 W
2025/02/16 15:57:31.902, 63.04 W
2025/02/16 15:57:31.912, 63.04 W
2025/02/16 15:57:31.922, 63.04 W
2025/02/16 15:57:31.932, 63.04 W
2025/02/16 15:57:31.942, 63.04 W
2025/02/16 15:57:31.952, 63.04 W
2025/02/16 15:57:31.962, 63.04 W
2025/02/16 15:57:31.972, 63.04 W
2025/02/16 15:57:31.982, 63.04 W
2025/02/16 15:57:31.992, 63.04 W
2025/02/16 15:57:32.002, 63.33 W
2025/02/16 15:57:32.012, 63.33 W
2025/02/16 15:57:32.023, 63.33 W
2025/02/16 15:57:32.033, 63.33 W
2025/02/16 15:57:32.043, 63.33 W
2025/02/16 15:57:32.053, 63.33 W
2025/02/16 15:57:32.063, 63.33 W
2025/02/16 15:57:32.073, 63.33 W
2025/02/16 15:57:32.083, 63.33 W
2025/02/16 15:57:32.093, 63.33 W
2025/02/16 15:57:32.103, 63.04 W
2025/02/16 15:57:32.113, 63.04 W
2025/02/16 15:57:32.123, 63.04 W
2025/02/16 15:57:32.133, 63.04 W
2025/02/16 15:57:32.143, 63.04 W
2025/02/16 15:57:32.153, 63.04 W
2025/02/16 15:57:32.164, 63.04 W
2025/02/16 15:57:32.174, 63.04 W
2025/02/16 15:57:32.184, 63.04 W
2025/02/16 15:57:32.194, 63.04 W
2025/02/16 15:57:32.204, 63.33 W
2025/02/16 15:57:32.214, 63.33 W
2025/02/16 15:57:32.224, 63.33 W
2025/02/16 15:57:32.234, 63.33 W
2025/02/16 15:57:32.244, 63.33 W
2025/02/16 15:57:32.254, 63.33 W
2025/02/16 15:57:32.264, 63.33 W
2025/02/16 15:57:32.274, 63.33 W
2025/02/16 15:57:32.284, 63.33 W
2025/02/16 15:57:32.294, 63.33 W
2025/02/16 15:57:32.304, 63.04 W
2025/02/16 15:57:32.315, 63.04 W
2025/02/16 15:57:32.325, 63.04 W
2025/02/16 15:57:32.335, 63.04 W
2025/02/16 15:57:32.345, 63.04 W
2025/02/16 15:57:32.355, 63.04 W
2025/02/16 15:57:32.365, 63.04 W
2025/02/16 15:57:32.375, 63.04 W
2025/02/16 15:57:32.385, 63.04 W
2025/02/16 15:57:32.395, 63.04 W
2025/02/16 15:57:32.405, 63.04 W
2025/02/16 15:57:32.415, 63.04 W
2025/02/16 15:57:32.425, 63.04 W
2025/02/16 15:57:32.435, 63.04 W
2025/02/16 15:57:32.445, 63.04 W
2025/02/16 15:57:32.455, 63.04 W
2025/02/16 15:57:32.466, 63.04 W
2025/02/16 15:57:32.476, 63.04 W
2025/02/16 15:57:32.486, 63.04 W
2025/02/16 15:57:32.496, 63.04 W
2025/02/16 15:57:32.506, 63.04 W
2025/02/16 15:57:32.516, 63.04 W
2025/02/16 15:57:32.526, 63.04 W
2025/02/16 15:57:32.536, 63.04 W
2025/02/16 15:57:32.546, 63.04 W
2025/02/16 15:57:32.556, 63.04 W
2025/02/16 15:57:32.566, 63.04 W
2025/02/16 15:57:32.576, 63.04 W
2025/02/16 15:57:32.586, 63.04 W
2025/02/16 15:57:32.596, 63.11 W
2025/02/16 15:57:32.607, 63.11 W
2025/02/16 15:57:32.617, 63.11 W
2025/02/16 15:57:32.627, 63.11 W
2025/02/16 15:57:32.637, 63.11 W
2025/02/16 15:57:32.647, 63.11 W
2025/02/16 15:57:32.657, 63.11 W
2025/02/16 15:57:32.667, 63.11 W
2025/02/16 15:57:32.677, 63.11 W
2025/02/16 15:57:32.687, 63.11 W
2025/02/16 15:57:32.697, 63.04 W
2025/02/16 15:57:32.707, 63.04 W
