timestamp, power.draw [W]
2025/02/16 21:29:48.152, 76.66 W
2025/02/16 21:29:48.162, 76.66 W
2025/02/16 21:29:48.172, 76.66 W
2025/02/16 21:29:48.182, 76.66 W
2025/02/16 21:29:48.192, 76.66 W
2025/02/16 21:29:48.202, 76.66 W
2025/02/16 21:29:48.212, 76.66 W
2025/02/16 21:29:48.222, 76.66 W
2025/02/16 21:29:48.233, 76.37 W
2025/02/16 21:29:48.243, 76.37 W
2025/02/16 21:29:48.253, 76.37 W
2025/02/16 21:29:48.263, 76.37 W
2025/02/16 21:29:48.273, 76.37 W
2025/02/16 21:29:48.283, 76.37 W
2025/02/16 21:29:48.293, 76.37 W
2025/02/16 21:29:48.303, 76.37 W
2025/02/16 21:29:48.313, 76.37 W
2025/02/16 21:29:48.323, 76.37 W
2025/02/16 21:29:48.333, 76.37 W
2025/02/16 21:29:48.343, 76.37 W
2025/02/16 21:29:48.353, 76.37 W
2025/02/16 21:29:48.364, 76.37 W
2025/02/16 21:29:48.374, 76.37 W
2025/02/16 21:29:48.384, 76.37 W
2025/02/16 21:29:48.394, 76.37 W
2025/02/16 21:29:48.404, 76.37 W
2025/02/16 21:29:48.414, 76.37 W
2025/02/16 21:29:48.424, 76.37 W
2025/02/16 21:29:48.434, 76.37 W
2025/02/16 21:29:48.444, 76.66 W
2025/02/16 21:29:48.454, 76.66 W
2025/02/16 21:29:48.464, 76.66 W
2025/02/16 21:29:48.474, 76.66 W
2025/02/16 21:29:48.484, 76.66 W
2025/02/16 21:29:48.494, 76.66 W
2025/02/16 21:29:48.504, 76.66 W
2025/02/16 21:29:48.515, 76.66 W
2025/02/16 21:29:48.525, 76.66 W
2025/02/16 21:29:48.535, 76.66 W
2025/02/16 21:29:48.545, 76.75 W
2025/02/16 21:29:48.555, 76.75 W
2025/02/16 21:29:48.565, 76.75 W
2025/02/16 21:29:48.575, 76.75 W
2025/02/16 21:29:48.585, 76.75 W
2025/02/16 21:29:48.595, 76.75 W
2025/02/16 21:29:48.605, 76.75 W
2025/02/16 21:29:48.615, 76.75 W
2025/02/16 21:29:48.625, 76.75 W
2025/02/16 21:29:48.635, 76.75 W
2025/02/16 21:29:48.645, 76.37 W
2025/02/16 21:29:48.656, 76.37 W
2025/02/16 21:29:48.666, 76.37 W
2025/02/16 21:29:48.676, 76.37 W
2025/02/16 21:29:48.686, 76.37 W
2025/02/16 21:29:48.696, 76.37 W
2025/02/16 21:29:48.706, 76.37 W
2025/02/16 21:29:48.716, 76.37 W
2025/02/16 21:29:48.726, 76.37 W
2025/02/16 21:29:48.736, 76.37 W
2025/02/16 21:29:48.746, 76.37 W
2025/02/16 21:29:48.756, 76.37 W
2025/02/16 21:29:48.766, 76.22 W
2025/02/16 21:29:48.776, 76.22 W
2025/02/16 21:29:48.786, 76.22 W
2025/02/16 21:29:48.797, 76.22 W
2025/02/16 21:29:48.807, 76.22 W
2025/02/16 21:29:48.817, 76.22 W
2025/02/16 21:29:48.827, 76.22 W
2025/02/16 21:29:48.837, 76.22 W
2025/02/16 21:29:48.847, 76.66 W
2025/02/16 21:29:48.857, 76.66 W
2025/02/16 21:29:48.867, 76.66 W
2025/02/16 21:29:48.877, 76.66 W
2025/02/16 21:29:48.887, 76.66 W
2025/02/16 21:29:48.897, 76.66 W
2025/02/16 21:29:48.907, 76.66 W
2025/02/16 21:29:48.917, 76.66 W
2025/02/16 21:29:48.927, 76.66 W
2025/02/16 21:29:48.938, 76.66 W
2025/02/16 21:29:48.948, 76.66 W
2025/02/16 21:29:48.958, 76.66 W
2025/02/16 21:29:48.968, 76.66 W
2025/02/16 21:29:48.978, 76.66 W
2025/02/16 21:29:48.988, 76.66 W
2025/02/16 21:29:48.998, 76.66 W
2025/02/16 21:29:49.008, 76.66 W
2025/02/16 21:29:49.018, 76.66 W
2025/02/16 21:29:49.028, 76.66 W
2025/02/16 21:29:49.038, 76.66 W
2025/02/16 21:29:49.048, 76.66 W
2025/02/16 21:29:49.058, 76.46 W
2025/02/16 21:29:49.069, 76.46 W
2025/02/16 21:29:49.079, 76.46 W
2025/02/16 21:29:49.089, 76.46 W
2025/02/16 21:29:49.099, 76.46 W
2025/02/16 21:29:49.109, 76.46 W
2025/02/16 21:29:49.119, 76.46 W
2025/02/16 21:29:49.129, 76.46 W
2025/02/16 21:29:49.139, 76.46 W
2025/02/16 21:29:49.149, 76.46 W
2025/02/16 21:29:49.159, 76.46 W
2025/02/16 21:29:49.169, 76.46 W
2025/02/16 21:29:49.179, 76.37 W
2025/02/16 21:29:49.189, 76.37 W
2025/02/16 21:29:49.199, 76.37 W
2025/02/16 21:29:49.210, 76.37 W
2025/02/16 21:29:49.220, 76.37 W
2025/02/16 21:29:49.230, 76.37 W
2025/02/16 21:29:49.240, 76.37 W
2025/02/16 21:29:49.250, 76.37 W
2025/02/16 21:29:49.260, 76.37 W
2025/02/16 21:29:49.270, 76.37 W
2025/02/16 21:29:49.280, 76.37 W
2025/02/16 21:29:49.290, 76.37 W
2025/02/16 21:29:49.300, 76.37 W
2025/02/16 21:29:49.310, 76.37 W
2025/02/16 21:29:49.320, 76.37 W
2025/02/16 21:29:49.330, 76.37 W
2025/02/16 21:29:49.340, 76.37 W
2025/02/16 21:29:49.351, 76.37 W
2025/02/16 21:29:49.361, 76.37 W
2025/02/16 21:29:49.371, 76.37 W
2025/02/16 21:29:49.381, 76.37 W
2025/02/16 21:29:49.391, 76.37 W
2025/02/16 21:29:49.401, 76.37 W
2025/02/16 21:29:49.411, 76.37 W
2025/02/16 21:29:49.421, 76.37 W
2025/02/16 21:29:49.431, 76.37 W
2025/02/16 21:29:49.441, 76.37 W
2025/02/16 21:29:49.451, 76.37 W
2025/02/16 21:29:49.461, 76.37 W
